id,created_at,_keywords,platform,geo_lat,geo_lon,place,country,tweet_in_reply_to_id,retweet_count,favourite_count,user_id,user_screen_name,user_name,user_location,user_geoenabled,user_followers_count,user_friends_count,text
598272547000561664,Tue May 12 23:44:25 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43.16061906,-77.55397028,"New York, USA",United States,1206588529,1,2,318724637,lepetitpoutine,Le Petit Poutine,"Rochester, NY",True,3232,138,@ForeverBuffalo @eastenddennis The stars aligned! So happy to finally serve you #poutine
598272408580141056,Tue May 12 23:43:52 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1,0,275761674,RMcGinnis10,Ryan McGinnis,"Chittenango,NY",False,277,319,"RT @GregLang01: ""@TheAHL: NEWS: The #AHL’s Board of Governors has approved a new division alignment for next season → http://t.co/4ibEiypu7…"
598272385737973761,Tue May 12 23:43:46 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.85015,-76.693514,"New York, USA",United States,,0,0,336314476,mvitale39,Mikey Vitale,,True,538,542,"Congratulations to my favorite Union Springs athlete on and off the field, you've made myself, your… https://t.co/Pa2a2q40l1"
598272372920156161,Tue May 12 23:43:43 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",41.76358473,-74.15613537,"New York, USA",United States,,0,0,124170838,thisisnotjoby,Jobae,New York,True,301,357,almost ready to go back to the Philippines next month. #whereUNIQLO #MKEXPLORE @ Mohonk Sky Top https://t.co/YHHnPMn0SO
598272142699012096,Tue May 12 23:42:48 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.24527735,-75.90861898,"Wilkes-Barre, PA",United States,,0,2,313741978,___kgb_216,Zakee Reese,,True,172,205,Got a lot of respect for LeBron and love the way he is playing but I'm never going against my Chicago Bulls #SeeRed #BULLieve #BullsNation
598271871625342978,Tue May 12 23:41:44 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2887,0,783439747,the_lowKeY_poEt,ⓓⓔⓑⓞⓡⓐⓗツ♥♚,,True,1578,1508,RT @CallMeTaz: Not Sesame Street 😂😂😂 #EverybodySayPussy http://t.co/M5fOX5ExsT
598271643354583042,Tue May 12 23:40:49 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.79984709,-74.35826088,"Livingston, NJ",United States,,0,0,603143646,tayberm,taylor bermingham,,True,762,639,I swear my dad has the best childhood stories 😂
598271591110320128,Tue May 12 23:40:37 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43.14762706,-77.67661281,"New York, USA",United States,,0,0,3093782816,SmithRanique,яαиιqυє,,True,476,459,"Just got ""not in the mood for anyone's shit"" seconds flat."
598271532020928512,Tue May 12 23:40:23 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.8911313,-77.4769288,"Pennsylvania, USA",United States,,0,0,2799183168,BigHaun,Rolling Stoned,Earth,True,44,101,If I ever have a kid someday by accident I'm going to raise it to be the harbinger of the way of Wu. Mad wisdom no bitches everywhere
598271447438622720,Tue May 12 23:40:03 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.254346,-73.792556,"Hudson, NY",United States,,0,0,2402058560,peeweehudcity,PEE WEE,hudson ny,True,330,1584,"Dj Capone Saturday may 23, 2015 in Hudson ny @djcapone140 @ Savoia The place to be https://t.co/gy7oBOlJWA"
598271073004716034,Tue May 12 23:38:33 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41.7738672,-78.0208931,"Pennsylvania, USA",United States,14536203,0,0,18360479,JustBob15,Just Bob,"Anywhere, USA",True,482,684,"@DorianDavis if theres a same sex wedding i also doubt they will be in the market for an ""all pizza"" reception too. Lol"
598270815705128960,Tue May 12 23:37:32 +0000 2015,the,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,1,0,521478074,vkrouse2,Viola,,False,184,379,"RT @Coaltownrounder: This Thursday we celebrate the release of ""How It Used To Be"" (Out Now! Big Cartel, Amazon, iTunes,… https://t.co/E7NU…"
598270538046447616,Tue May 12 23:36:26 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",41.97740833,-73.900895,"Red Hook, NY",United States,,1,1,1261592828,rbkbagel,Rhinebeck Bagel,new york,True,144,248,"Smoke This #smoker #brisket #sausage #smart Look for the new Sandwich Tomorrow "" The Texan "" it's… https://t.co/QS6bbzUMda"
598270500356411392,Tue May 12 23:36:17 +0000 2015,the,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2,0,3199560753,Lord_Bru_Bag,Landon Foy,"Tampa, FL",False,124,68,RT @mollllllsss: I can't wait until my pool is open so we day drink and play beer pong in the pool and play cornhole and eat cheeseburgers.…
598270271599079424,Tue May 12 23:35:22 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4,0,1301036126,QCHSAthletics,QCHSAthletics,"Quakertown, PA",True,740,74,RT @BillHarner: Are you ready for Quakertown Boys Volleyball in the playoffs!!!!  Beat Abington! Go Panthers! http://t.co/5MUKoeJs6m
598270270445658112,Tue May 12 23:35:22 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.7714557,-73.8459839,"Niskayuna, NY",United States,,0,0,623365016,jman710,Joe,New York (kill me),True,447,355,A rose among thorns (Nat) @ The 4 dudes https://t.co/neEGdadl9R
598270194818113536,Tue May 12 23:35:04 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.5590276,-75.9863945,"Hamburg, PA",United States,,0,0,15482020,styleprdiva,YUBpr,Philadelphia and beyond,True,2699,2910,"Hail to the Kale, Spinach, Arugula, Red Romaine and garden lettuce #1stpullofthegarden @ soden doheny… https://t.co/Wj1O3TT5k6"
598270137960144898,Tue May 12 23:34:50 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41.7738824,-78.020939,"Pennsylvania, USA",United States,16031927,0,2,18360479,JustBob15,Just Bob,"Anywhere, USA",True,482,684,@greta @Favre4Official @FoxNews apparently not or the refs would/should have known
598270094855274497,Tue May 12 23:34:40 +0000 2015,the,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1,0,3141647290,chaisson_lorna,Loreen Chaisson,Los Angeles,False,305,1563,RT @mialivz: This is the most important day of my life because I found a 5 leaf clover @ the coven https://t.co/O5zl5SbxcH
598269994531745792,Tue May 12 23:34:16 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",43.11386493,-76.11081691,"Syracuse, NY",United States,,0,0,30099121,KimmiW,Kim Lynn,"Syracuse, New York",True,115,346,Watching the jets take off ✈️🚁 @ Syracuse Hancock International Airport https://t.co/QJyXiZ6kal
598269454867369984,Tue May 12 23:32:08 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.98657716,-75.19135515,"Stroudsburg, PA",United States,,0,0,401205932,DavidSpalding14,David Spalding,Milford PA,True,412,978,The Marmozets! @ Sherman Theater https://t.co/SPRDQ4qTVX
598269399489908736,Tue May 12 23:31:54 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.493757,-76.4886046,"Lansing, NY",United States,,0,2,366755267,WRONGO_DONGO,Ruben RC,"Ithaca, NY",True,154,177,I get calls from the same bill collectors so often I've just added them to my contacts.
598269299678171136,Tue May 12 23:31:31 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.55879325,-75.47754867,"Allentown, PA",United States,,0,4,379472865,TheRealLowe30,Los™,,True,1868,1525,Where the New York/Jersey/PA tweeters at? 👀
598269214630289409,Tue May 12 23:31:10 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.898139,-77.272157,"Canandaigua, NY",United States,441209485,1,0,139912697,carolahicksflx,Carol A Hicks,"Hemlock, NY",True,209,711,@andrewknoblauch &amp; @TheMCapp performing the #MTWA15 Mosquito Polka!!! @visitfingerlake #FLX… https://t.co/5DTtszW3Zt
598269191628664832,Tue May 12 23:31:05 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.64839438,-74.63294244,"Pluckemin, NJ",United States,,0,0,519956301,acquaman25,Vincent Acquaviva,,True,16,78,Wonderful Tuesday here on East Coast. Good time to motor through work and excel on the job! #excel #motor
598269057717182464,Tue May 12 23:30:33 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.55900141,-75.47784934,"Allentown, PA",United States,,0,0,379472865,TheRealLowe30,Los™,,True,1868,1525,I feel like most of my followers are from the west coast.... Yall need to lob a need some east coast followers
598269057352208384,Tue May 12 23:30:33 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.1167,-76.27488,"Owego, NY",United States,,0,2,150341216,samkuchinski13,Sam Kuchinski,,True,449,754,"I get the hurdle skills from my dad and the good looks from my mom, glad they could both be here for… https://t.co/zoIYvnLqqm"
598269051983503360,Tue May 12 23:30:31 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.0917305,-75.96434935,"Vestal, NY",United States,,0,0,544638989,TheAverageJR,J-Dot,,True,987,634,#Transformationtuesday @ the oval office https://t.co/lN63xtJQrh
598269023135076352,Tue May 12 23:30:25 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,11,0,1529706884,tori_heselden3,Tori Heselden,,True,233,452,"RT @JadaBarton3: Curled up with my head on your chest, it's the best remedy for the pain and the stress"
598269011139395585,Tue May 12 23:30:22 +0000 2015,the,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",41.82424,-75.68113,"Pennsylvania, USA",United States,,0,0,1322795732,trucker_derek,TruckerDerek,,True,371,746,"Home for the night. Shower, supper, and bed! (@ Flying J - @pilottravel in New Milford, PA) https://t.co/HMSpDUEKXV"
598268573761609729,Tue May 12 23:28:37 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.69095092,-75.51443584,"Cementon, PA",United States,,0,0,2817791941,plantcreep,fay,,True,130,162,"""I'm pretty sure mountains are actually giants"" -me @ Top of the World https://t.co/ZKsv16MZ7v"
598268528358084608,Tue May 12 23:28:27 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.88827193,-74.21878341,"Little Falls, NJ",United States,484705677,0,0,440094087,joey_sav,joeysavittieri,,True,660,486,@angela_selenaa that guy walking the dogs is a weirdo not gunna lie
598268356827947008,Tue May 12 23:27:46 +0000 2015,the,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",40.907443,-74.55420806,"Dover, NJ",United States,,0,0,869730878,daniellew1228,Danielle Wilson,"New York, NY",True,69,96,Free cone day! I got the java chip #🍦 (@ Haagen-Dazs) https://t.co/91fuSkQW5p
598268319309889536,Tue May 12 23:27:37 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",43.041732,-76.135331,"Syracuse, NY",United States,,0,0,23833533,MikeCauchon,Michael Cauchon,"Pre: 43.061347,-76.130674",True,337,509,Yes we are open all summer! Stop in! We ste open now! @ DJ's On The Hill https://t.co/u1mXaC9O4Y
598268161947996160,Tue May 12 23:26:59 +0000 2015,the,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",43.025302,-77.4451359,"Victor, NY",United States,,0,0,37183796,TheSteakman,Steak Man,Rochester,True,297,439,Seeing The Room PLUS free soda and popcorn. Woot (@ Regal Cinemas Eastview Mall 13 - @regalmovies) https://t.co/QIMhlJl6zZ
598268077487353856,Tue May 12 23:26:39 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4,0,256051491,Villanueva42,Villa ,,False,7,22,RT @BillHarner: Are you ready for Quakertown Boys Volleyball in the playoffs!!!!  Beat Abington! Go Panthers! http://t.co/5MUKoeJs6m
598267697865084928,Tue May 12 23:25:09 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",43.16049129,-77.5885752,"New York, USA",United States,,0,0,33496806,tempglitter,Susan Zorman,Fairport NY,True,114,83,"""The sex is in the heel..."" Last show of the season at #rbtl and everyone and their mom is here (even… https://t.co/X3NGGfLUvn"
598267641292292096,Tue May 12 23:24:55 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.67409428,-75.39971667,"Pennsylvania, USA",United States,,0,0,453147075,toriiiiposivak,tori✨,,True,882,460,because he's always been there for me when I need him most 💖 @ on the rooftop🏠 https://t.co/yejaWCP4T7
598267619557376001,Tue May 12 23:24:50 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42.98342213,-75.98022345,"Manlius, NY",United States,,4,19,780639618,FMstudentsectio,FM Student Section,The Hornets Nest,True,697,122,Amazing way to end the season!!!! Big wins against west genny and caz for @FMBoysLacrosse #LEZZZZGOOO #gamesat
598267478884528131,Tue May 12 23:24:16 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41.7384643,-74.0418693,"Lloyd, NY",United States,,1,1,2167205140,NuessleCameron,Cameronnn,,True,221,461,Ahh dyls the best😂 @dylanbarry24
598267060628643841,Tue May 12 23:22:37 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43.21255711,-77.59922676,"Irondequoit, NY",United States,,0,3,832204920,salviaxplath,dog luver,new york,True,779,285,the only thing me and my stepdad can bond over is that metal show
598266554388762624,Tue May 12 23:20:36 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.0836595,-76.160156,"Apalachin, NY",United States,,0,0,1485920209,ZarryBeaniesx,"Anita, Calum? ☆8/26☆",5/4 | 4/5 jano | 6/5 dms | 105,True,40497,15437,"😍Calum Hood from 5sos😍

@Calum5SOS

😂You can call me Nemo because I'm going to ""touch the butt""😂

💕 ilysm, please follow me?💕 

28,085"
598266550173474816,Tue May 12 23:20:35 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.594693,-75.411612,"Pennsylvania, USA",United States,,0,0,384482005,listentolara,Lara Hudson,"Pittsburgh, PA",True,967,704,Kid-free dinner with the hubsters. #french75 #tangerinenegroni #belatedmothersday @ Bolete Restaurant https://t.co/fRlEXhrWDV
598266467986046976,Tue May 12 23:20:15 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.0836595,-76.1601564,"Apalachin, NY",United States,,0,0,1485920209,ZarryBeaniesx,"Anita, Calum? ☆8/26☆",5/4 | 4/5 jano | 6/5 dms | 105,True,40497,15437,"😍Calum Hood from 5sos😍

@Calum5SOS

😂You can call me Nemo because I'm going to ""touch the butt""😂

💕 ilysm, please follow me?💕 

28,084"
598266396095729664,Tue May 12 23:19:58 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.0834396,-76.159761,"Apalachin, NY",United States,,0,0,1485920209,ZarryBeaniesx,"Anita, Calum? ☆8/26☆",5/4 | 4/5 jano | 6/5 dms | 105,True,40497,15437,"😍Calum Hood from 5sos😍

@Calum5SOS

😂You can call me Nemo because I'm going to ""touch the butt""😂

💕 ilysm, please follow me?💕 

28,083"
598266344912588800,Tue May 12 23:19:46 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.0834396,-76.159761,"Apalachin, NY",United States,,0,0,1485920209,ZarryBeaniesx,"Anita, Calum? ☆8/26☆",5/4 | 4/5 jano | 6/5 dms | 105,True,40497,15437,"😍Calum Hood from 5sos😍

@Calum5SOS

😂You can call me Nemo because I'm going to ""touch the butt""😂

💕 ilysm, please follow me?💕 

28,082"
598266246560362496,Tue May 12 23:19:23 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.0834572,-76.1597493,"Apalachin, NY",United States,,0,0,1485920209,ZarryBeaniesx,"Anita, Calum? ☆8/26☆",5/4 | 4/5 jano | 6/5 dms | 105,True,40497,15437,"😍Calum Hood from 5sos😍

@Calum5SOS

😂You can call me Nemo because I'm going to ""touch the butt""😂

💕 ilysm, please follow me?💕 

28,081"
598265896730284032,Tue May 12 23:17:59 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",41.637016,-73.851902,"East Fishkill, NY",United States,,0,0,2284650705,piercetherach99,"my life, my script",,True,145,241,A wonderful shot of the horses at RAF!! Featuring Pico!!! @ Raising Angels Farm https://t.co/jnVUoKXc6Q
598265843278061569,Tue May 12 23:17:46 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.1611288,-77.6185203,"New York, USA",United States,,0,0,124727863,TheDeansList1,Ella Dean,"Rochester, NY",True,228,739,"First Listen: Melanie Fiona decides to ""Bite the Bullet"" https://t.co/8JbYLLMZRl Love this! @MelanieFiona @1039WDKX"
598265589786923008,Tue May 12 23:16:46 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",43.08218797,-75.24549141,"Utica, NY",United States,,0,1,741021721,vsmith04,Vina Smith,Whitesboro ➡️ Canton,True,266,288,Where the wild things are. @ Utica Zoo https://t.co/vP7NHw8yEa
598264990316023809,Tue May 12 23:14:23 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.74471629,-76.6978119,"New York, USA",United States,,0,0,764870017,zestinavest,John Robert,"Aurora, NY",True,611,1783,The #sycamore is ready to oversee the departure of another senior week trip #wellsgrads #wellscollege… https://t.co/zcLOUTqYpd
598264807528206336,Tue May 12 23:13:39 +0000 2015,the,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.107723,-75.9109907,"New York, USA",United States,,1,1,247594257,GregLang01,Gregory,SUNY Albany ,True,256,223,"""@TheAHL: NEWS: The #AHL’s Board of Governors has approved a new division alignment for next season → http://t.co/4ibEiypu7z."" Finally!!!"
598264803606528000,Tue May 12 23:13:39 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.52659965,-74.11443901,"Orange Lake, NY",United States,515464795,0,0,776848688,Megann_Dineen,Megatron,,True,576,358,@nick_pacifico no! And like you're literally stuck in there for 20 miles and end up all the way in new paltz. I was freaking out lmfao
598264717346512896,Tue May 12 23:13:18 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",43.15430923,-77.60291196,"New York, USA",United States,,2,3,809987858,VicsMovieDen,Vic's Movie Den,"Rochester, New York",True,3999,3053,"The glass enclosed Butterfly Conservatory and Atrium, which resembles a 3 story Caterpillar, at The… https://t.co/LtIlBG3Mio"
598264673935425536,Tue May 12 23:13:08 +0000 2015,the,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",41.66031,-73.940491,"Spackenkill, NY",United States,,0,0,22117992,harvardheinous,Humdrum Harv,New York,True,39,27,"Yep, the river's still there. https://t.co/sbhIzBoFzh"
598264571716096001,Tue May 12 23:12:43 +0000 2015,the,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",43.01616893,-77.0781132,"Newark, NY",United States,,0,0,2749390125,ItsUrNerd,N e r d,* Newark Ny * ,True,699,392,Its not like im gonna kill the girl damn
598264260398026752,Tue May 12 23:11:29 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",41.407932,-75.644127,"Scranton, PA",United States,,1,1,170868608,Coaltownrounder,Coal Town Rounders,"Scranton, Pennsylvania",True,765,860,"This Thursday we celebrate the release of ""How It Used To Be"" (Out Now! Big Cartel, Amazon, iTunes,… https://t.co/E7NURA1saj"
598263421818241024,Tue May 12 23:08:09 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42.42256539,-74.07943011,"New York, USA",United States,,0,0,249910395,JennaJames8659,Jennifer Marie,Brooklyn/LongIsland/Albany/NYC,True,1227,1941,"I basically have two moods, either lets do something spontaneous and awesome, or let's just lay in bed all day and forget the world exists"
598263331351306240,Tue May 12 23:07:48 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",40.936456,-76.593777,"Pennsylvania, USA",United States,,0,0,1102517538,mobilecanningpa,We Can MobileCanning,"PA, MD, VA, NY, NJ, OH and DE",True,583,1297,"There are more than 3,400 small, independent craft breweries in the United States with many more… https://t.co/yQHxEmur2s"
598263003465715712,Tue May 12 23:06:29 +0000 2015,the,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",41.109633,-74.0480618,"Spring Valley, NY",United States,,0,1,2252314255,macysbeautyJOBS,Macy's Beauty,Nationwide,True,381,0,"Retail Commission Sales - Furniture/Bedding, Full Time: Nanuet, NY, Macy's... (#Nanuet, NY) http://t.co/3dgPGPNsHb #Sales #makeup #Job"
598262773383077888,Tue May 12 23:05:35 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",42.572621,-73.688899,"Schodack Center, NY",United States,,0,0,257128130,CaseyEtter,Casey Etter-Bobb,Upstate New York,True,119,264,#karate #kyokushin #kontakutokarate  #iku   The Future of IKU! @ Kontakuto Martial Arts and Fitness… https://t.co/IM1duv901q
598262691128479744,Tue May 12 23:05:15 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.29945202,-73.9207497,"Croton-on-Hudson, NY",United States,,0,0,2342926747,TheManWithGame,nicholas,,True,107,326,The intensity of Joakim Noah is just insane
598262665572659200,Tue May 12 23:05:09 +0000 2015,the,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",41.70957,-73.95449,"Highland, NY",United States,,0,0,368540176,HilaryClegg,Hilary Clegg,Miami Florida,True,115,297,#sunsets #NY #spring #walkwayoverthehudson #sopretty @nkusani @ Walkway Over the Hudson State… https://t.co/82YLVF9yOY
598262432742662144,Tue May 12 23:04:13 +0000 2015,the,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41.19948383,-73.8876428,"Croton-on-Hudson, NY",United States,,0,0,557812254,AmandaPeluse11,Amanda Peluse,,True,142,623,My beautiful godmother and I! She is one of the most amazing people in this world!! xo http://t.co/0qmhs5fmt3
598262274688733184,Tue May 12 23:03:36 +0000 2015,the,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",40.436493,-75.341686,"Quakertown, PA",United States,,4,6,2196809882,BillHarner,Bill Harner,"Quakertown, Pennsylvania  USA",True,1192,185,Are you ready for Quakertown Boys Volleyball in the playoffs!!!!  Beat Abington! Go Panthers! http://t.co/5MUKoeJs6m
