id,created_at,_keywords,platform,geo_lat,geo_lon,place,country,tweet_in_reply_to_id,retweet_count,favourite_count,user_id,user_screen_name,user_name,user_location,user_geoenabled,user_followers_count,user_friends_count,text
600413386443128832,Mon May 18 21:31:21 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3,0,40678664,YounusBeg,Younus Beg,Lucknow,True,294,128,We have the most number of languages spoken in any one nation; 29 languages are spoken in India and Its Proud to us #ModiInsultsIndia
600413382643216384,Mon May 18 21:31:20 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,195,0,51710918,shahabkalim,shahab kalim,sumwhere in india,True,454,1309,"RT @TaranTk3010: Dr. MMS Planted a tree in 1992 n again in 2004 someone is enjoying shade of that tree n abusing him
#ModiInsultsIndia http…"
600413375076564992,Mon May 18 21:31:18 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1,1,219034466,1mkavita,Kavita Sen,"Mumbai, Maharashtra",False,577,322,Who started this trend #ModiInsultsIndia must be those who failed !!
600413372211826689,Mon May 18 21:31:17 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8,0,1533367153,tarpad1,Tarun,India,True,307,464,RT @barmare_yusuf: #ModiInsultsIndia. He is the reverse Robinhood of India. Takes away from the poor and gives it to the rich.
600413367417745408,Mon May 18 21:31:16 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,"RT @JayTaksande: Modi getting respect everywhere h goes bcoz he is Indian PM not bcoz he is Modi,India brought pride to Modi not he 2 India…"
600413348933406720,Mon May 18 21:31:12 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,"RT @WorldTweetNews: ""http://t.co/cOL3CPCM7z Trends:02:50 AM IST""
1. #ModiInsultsIndia
2. #ReasonsWhyImSingle
3. #ArvindVsCentre
4. #IndiaWi…"
600413333523542017,Mon May 18 21:31:08 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,146,0,134301206,gotophonix,Harit Doshi,Vadodara,True,386,729,"RT @i_Aakanksha: Remaining 33.1% are those who r by borne unsatisfied AAPtards, CONGtards and Mullas, who r trending #ModiInsultsIndia http…"
600413329987870720,Mon May 18 21:31:07 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3,0,2675168874,TyrionSinister,KO,,False,562,219,"RT @WandererSS6: Irony is Cong didnt feel India would be insulted before doing scams, just 'cause PM mentions their scams, they feel heat.
…"
600413302024372224,Mon May 18 21:31:00 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,57,0,100292659,teerenazar,shahid,lucknow,True,25,128,"RT @khabrist: How many touring PMs have touched the artefacts in any museum in any country..??  

#ModiInsultsIndia http://t.co/3qsOwnbMMW"
600413301235847170,Mon May 18 21:31:00 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4,0,1533367153,tarpad1,Tarun,India,True,307,464,RT @realindian67: from 1947 we-our parents-and kids-everyone in our family proud as Indians but Feku and Bakhts  starts only from 2014 May …
600413256893603841,Mon May 18 21:30:50 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8,0,1533367153,tarpad1,Tarun,India,True,307,464,RT @lswalia: #ModiInsultsIndia caus he was ashamed of ppl who voted him as PM last yr? Till last year he was ashamed of everything bout Ind…
600413223783772160,Mon May 18 21:30:42 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2,0,1533367153,tarpad1,Tarun,India,True,307,464,RT @TwahirAlam: @rkhuria @nskathy @aruns_nambiar We are now among the top 3 in most of tge major foods n yet we should be ashamed of us. #M…
600413218234769408,Mon May 18 21:30:41 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,14,0,2294693466,vpn_shishodia,Vipin Shishodia,"Jabalpur, Madhya Pradesh",False,65,219,RT @barmare_yusuf: #ModiInsultsIndia. This is what happens when you eat food daily in a new country. It affects your digestion and eventual…
600413208248123392,Mon May 18 21:30:38 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,178,0,143039514,parmariah,Imran Parmar,,True,130,298,RT @K_T_L: Half of the time in abroad. Ret of the time in front of camera. PM of India become laughing stock. #ModiInsultsIndia http://t.co…
600413150760939520,Mon May 18 21:30:24 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,175,0,825831643,divya_amanna,divya,,False,74,103,"RT @rkhuria: Modiji we never were, nor are or will be ashamed of India. But we are highly ashamed of u as a person, politician &amp; PM #ModiIn…"
600413126920548352,Mon May 18 21:30:19 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,6,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,"RT @dyinghrt: The most ridiculous thing I feel is, our PM starts playing blame game from foreign soil also..  #ModiInsultsIndia"
600413106292961280,Mon May 18 21:30:14 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,146,0,2457578142,sanjay3356,Sanjay Chaudhari,"Calgary, Canada",False,136,258,"RT @i_Aakanksha: Remaining 33.1% are those who r by borne unsatisfied AAPtards, CONGtards and Mullas, who r trending #ModiInsultsIndia http…"
600413097736609794,Mon May 18 21:30:12 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,RT @SSukhadeve93: Modi govt is doing nothing but Fekugiri...They are enjoying whatever previous governments did..No New Ideas..#ModiInsults…
600413022809493504,Mon May 18 21:29:54 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3,0,40678664,YounusBeg,Younus Beg,Lucknow,True,294,128,We are the only nation in the world which gave every adult the right to vote from its first day. This is Proud for us #ModiInsultsIndia
600413002546843648,Mon May 18 21:29:49 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1,1,1576798122,samvedena,samvedena,,False,15,63,#ModiInsultsIndia or Baap Beta Maa insulted and keep insulting india. shame on congressi and #aaptards http://t.co/IOOGrYZJzZ
600412994950967296,Mon May 18 21:29:47 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,1533367153,tarpad1,Tarun,India,True,307,464,"RT @MeeranMohmmed: #ModiInsultsIndia made my country look like stupid thank u sir, great work go to many countrys possible and do the same …"
600412994288295937,Mon May 18 21:29:47 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,"RT @MukeshJeyam: #ModiInsultsIndia MODI ji  u were ashamed of yourself due to ur inferiority complex. We were,are and will be always proud …"
600412991855595520,Mon May 18 21:29:47 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,"RT @abhaypandeycs: We are the only nation in the world which gave every adult the right to vote from its first day.
#ModiInsultsIndia"
600412957806174208,Mon May 18 21:29:38 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,5,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,"RT @abhaypandeycs: Just after birth we executed the world’s largest merger and acquisition activity.
#ModiInsultsIndia"
600412944556404736,Mon May 18 21:29:35 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,1533367153,tarpad1,Tarun,India,True,307,464,"RT @TwahirAlam: @INCIndia Among a few nations to produce a nuclear sub, missiles, aircraft carrier, guns, choppers n yet we ashamed. #ModiI…"
600412860137738244,Mon May 18 21:29:15 +0000 2015,#ModiInsultsIndia,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,0,0,2874163264,NoPlusnet,SayNoToPlusnet,,False,626,62,Hayul #Hayul samjoths: RT LazyBee_: Why is #ModiInsultsIndia trending?
600412852252483585,Mon May 18 21:29:13 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,146,0,269256017,TheAshokSingh,Ashok Singh,,False,2855,689,"RT @i_Aakanksha: Remaining 33.1% are those who r by borne unsatisfied AAPtards, CONGtards and Mullas, who r trending #ModiInsultsIndia http…"
600412846032232448,Mon May 18 21:29:12 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,5,0,1104816469,ieStarGazer,Satyajit ,"Nagpur, Maharashtra, India",True,317,433,RT @riya_sachtimes: V never felt ashamed of being born #indian @narendramodi. V always felt pride for being Indian whether NDA rules us or …
600412841191952385,Mon May 18 21:29:11 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,21,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,"RT @mgrg7: Amazing that this 'chai wala', 'chowkidar', 'sevak' loves behaving like a  Maharaja.
#ModiInsultsIndia  https://t.co/rWueZmBORc"
600412836033142787,Mon May 18 21:29:09 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,12,0,543983377,nskaile1,nskaile,USA,False,373,647,RT @A_For_Anup: BJP's IT Cell 1st job Tomorrow will be to trend #ModiMakesIndiaProud giving all the Modifyed Photoshopped facts 2 counter #…
600412822741192705,Mon May 18 21:29:06 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,RT @anishcd: @Dishant_Tomar blind Bakht spotted.. #ModiInsultsIndia
600412818530291712,Mon May 18 21:29:05 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,4,0,2675168874,TyrionSinister,KO,,False,562,219,"RT @abhisek_yadav: Anti nationals r trending #ModiInsultsIndia but truth is 
#ModimakesIndiaProud"
600412811274027008,Mon May 18 21:29:03 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2,0,1533367153,tarpad1,Tarun,India,True,307,464,"RT @TwahirAlam: @ShadowDefenceIn @aruns_nambiar Were able to win 3 wars a/g Pak, ops in Maldives &amp; creatd new nation. Yet be ashamed. #Modi…"
600412805762781184,Mon May 18 21:29:02 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,50,0,2675168874,TyrionSinister,KO,,False,562,219,"RT @monicanitin: Hey Dynasty bootlickers see this,who working hard as PM &amp; who had fun with women while being PM  #ModiInsultsIndia http://…"
600412791137263617,Mon May 18 21:28:59 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,15,0,2675168874,TyrionSinister,KO,,False,562,219,RT @monicanitin: #ModiInsultsIndia picture says it all #CongressinsultsIndia http://t.co/hoXhELZ8Ku
600412761353527296,Mon May 18 21:28:52 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,3,0,563896772,realindian67,Congressi,,False,1455,2002,"RT @WorldTweetNews: ""#ModiInsultsIndia"" is now trending at rank 1 in India Check http://t.co/cOL3CPCM7z to know why?"
600412760879435776,Mon May 18 21:28:51 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,12,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,RT @lady_intheblack: #ModiInsultsIndia I am jealous of his job..All time vacations. But I am very proud as an Indian. All gud doesn't hapn …
600412730617516032,Mon May 18 21:28:44 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,178,0,126875729,Joheb22, Joheb Ghori (ذوہیب),Al khobar - Saudi arabia ,True,961,1400,RT @K_T_L: Half of the time in abroad. Ret of the time in front of camera. PM of India become laughing stock. #ModiInsultsIndia http://t.co…
600412717472550912,Mon May 18 21:28:41 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4,0,1533367153,tarpad1,Tarun,India,True,307,464,"RT @lswalia: #ModiInsultsIndia Countries realised ModiDrama.1st gives a good lecture,n gives few millions,and finally asks for a project fo…"
600412709151051777,Mon May 18 21:28:39 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,"RT @azherhusain: @Shehzad_Ind  #ModiinsultsIndia trending at No.1 
Tweeted a few tweets .. pls go thru and RT the ones u like !! Thanks bha…"
600412708492734465,Mon May 18 21:28:39 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,10,0,563896772,realindian67,Congressi,,False,1455,2002,RT @aman9763: Mr. #ModiInsultsIndia by saying India was Shit before he took over. Mr Modi. its after you took over.
600412686824804352,Mon May 18 21:28:34 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,4,0,121366339,samjoths,Awkward Earthling!!!,The blues in the skies..!!,True,394,850,RT @LazyBee_: Why is #ModiInsultsIndia trending?
600412656881664000,Mon May 18 21:28:27 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,15,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @IamSDanish: #ModiInsultsIndia in front of so many nations one by one. And still he is continue. 
Which country next.....??"
600412641564078080,Mon May 18 21:28:23 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,15,13,106124185,monicanitin,MINI.,,True,8291,793,#ModiInsultsIndia picture says it all #CongressinsultsIndia http://t.co/hoXhELZ8Ku
600412637281681408,Mon May 18 21:28:22 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,250,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @withRG: Prime Minister should maintain the dignity of the post and should not try to play dirty politics everywhere.

#ModiInsultsIndia"
600412599990136832,Mon May 18 21:28:13 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,"RT @abhaypandeycs: 560 small princely states joined (merged) into the Union of India. Hardly any blood was spilt, nor any bullet fired.
#Mo…"
600412577663819776,Mon May 18 21:28:08 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,6,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,"RT @abhaypandeycs: The high emergence of mobile companies,nowadays even a scrap or a vegetable vendoe possess a mobile phone
#ModiInsultsIn…"
600412568314744832,Mon May 18 21:28:06 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,10,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,RT @aman9763: Mr. #ModiInsultsIndia by saying India was Shit before he took over. Mr Modi. its after you took over.
600412553353695232,Mon May 18 21:28:02 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,1533367153,tarpad1,Tarun,India,True,307,464,"RT @WorldTweetNews: ""#ModiInsultsIndia"" is now trending at rank 1 in India Check http://t.co/cOL3CPCM7z to know why?"
600412533258723329,Mon May 18 21:27:57 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,14,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,RT @Jazz_Amd: Only because he's a self-obsessed man.. As if India had nothing grt before he came in and saved us from doomsday. #ModiInsult…
600412515776868353,Mon May 18 21:27:53 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,26,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @sammz: I am always proud of India &amp; was never ashamed of being an Indian.
I am proud that I have never been a Sanghi !!  #ModiInsultsIn…"
600412504892682240,Mon May 18 21:27:50 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,18,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,"RT @NarenderModiHR: मित्रों,
tweet with #ModiInsultsIndia to celebrate 1 year of my unsuccessful Govt."
600412422050947074,Mon May 18 21:27:31 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1,0,496223900,khrwar80,Rajnish meena,Delhi,False,14,111,What we can expect from uneducated foul mouth cheap politician? Antique pieces shud not be touched #ModiInsultsIndia http://t.co/Ujc78j90z3
600412408243294208,Mon May 18 21:27:27 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,55,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,RT @navinstweets: I m a Proud Indian.I was Proud when Rajiv ji was PM &amp; whn Vajpayee or MMS was PM.But why Modi thinks Indian were Ashamed …
600412395450728448,Mon May 18 21:27:24 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,0,0,3215384127,drvg197513,dr v g,,False,4,39,"#ModiInsultsIndia

Unless he decides to auction off all the selfies
I am not sure how those pics are adding to India's Progress or Pride"
600412393705865216,Mon May 18 21:27:24 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1,0,50465177,cryptex_221B,ShērLöckêd,at the ëñd of the WŌRLD,False,77,231,"RT @YASIRCHOHAN5: Modi dont like to stay in india, bcz he is ashamed to born here. #ModiInsultsIndia"
600412362747707392,Mon May 18 21:27:17 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,146,0,3009528044,kumar_raj87,Randhir kumar,,True,303,328,"RT @i_Aakanksha: Remaining 33.1% are those who r by borne unsatisfied AAPtards, CONGtards and Mullas, who r trending #ModiInsultsIndia http…"
600412357802602496,Mon May 18 21:27:15 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,13,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,RT @azherhusain: Electing Modi was an insult for India &amp; now he dares. #ModiInsultsIndia @INCIndia @withRG @mohazamil  @OfficeOfRG @jab9777
600412350202556416,Mon May 18 21:27:14 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,83,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,"RT @JumleBazi: Biggest ""Jumla"" ever in Indian history!
""People were ashamed of being born in India"" 😭😭 #ModiInsultsIndia"
600412349082636288,Mon May 18 21:27:13 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,41,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,RT @farhanindian: All the bhakts will be ashamed of Modi soon. #ModiInsultsIndia
600412346956185601,Mon May 18 21:27:13 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,1104816469,ieStarGazer,Satyajit ,"Nagpur, Maharashtra, India",True,317,433,"RT @Very_Indian: Google search for ""Top 10 Indian Criminals"" gave an interesting result

 #ModiInsultsIndia #ReasonsWhyImSingle http://t.co…"
600412344225832960,Mon May 18 21:27:12 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,66,0,46916895,EmKhaan,The Thirsty Tortoise,The Hague/Cuttack,True,141,469,"RT @vistadreamz: What world thinks about such crazy wannable PM

#ModiInsultsIndia http://t.co/3hwU4tcd3F"
600412334280953856,Mon May 18 21:27:10 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,6,0,472911776,abhaypandeycs,Abhay Pandey,India,False,785,904,"The high emergence of mobile companies,nowadays even a scrap or a vegetable vendoe possess a mobile phone
#ModiInsultsIndia"
600412327062581248,Mon May 18 21:27:08 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,52,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,RT @Radhika_Khera: #ModiInsultsIndia With the number of terrorists released from Jails
600412315461111808,Mon May 18 21:27:05 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,32,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,RT @_Prashantyadav: Modi insult india in foreign country saying that in india only waste nd I am going to clean. Shameful speech scam to sc…
600412307806507008,Mon May 18 21:27:03 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,57,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @srikantasingh: Yes,now I'm ashamed of being Indian becoz of present PM who used 2insult our MotherLand &amp; those who sacrificed their lif…"
600412272142389248,Mon May 18 21:26:55 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9,0,3113865616,1aee496bd33d40a,Indians,,True,302,911,RT @RajuPNair: Yes @narendramodi I'm ashamed of a person like you becoming the PM. #ModiInsultsIndia Courtesy: Google http://t.co/mJvdNvSPu1
600412270070353920,Mon May 18 21:26:54 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,140,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @RURALINDIA: My apologies to Bhagat Singh, Rajguru, Sahdev &amp; numerous young men who sacrificed lives so tht 1 day a PM can shame them #M…"
600412258527674368,Mon May 18 21:26:52 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,83,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,"RT @JumleBazi: Biggest ""Jumla"" ever in Indian history!
""People were ashamed of being born in India"" 😭😭 #ModiInsultsIndia"
600412258141802497,Mon May 18 21:26:52 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,93,0,496223900,khrwar80,Rajnish meena,Delhi,False,14,111,RT @K_T_L: What we can expect from uneducated foul mouth cheap politician? Antique pieces shud not be touched #ModiInsultsIndia http://t.co…
600412241570074624,Mon May 18 21:26:48 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2,0,2540004937,BalochukKohi,Shipank Baloch,OCCUPIED BALOCHISTAN,False,781,1098,"RT @WorldTweetNews: ""http://t.co/cOL3CPCM7z Trends:02:50 AM IST""
1. #ModiInsultsIndia
2. #ReasonsWhyImSingle
3. #ArvindVsCentre
4. #IndiaWi…"
600412241419051008,Mon May 18 21:26:48 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,50,0,324049005,danepatel,Deni patel,"Rajkot (gujrat, india)",True,1046,450,"RT @monicanitin: Hey Dynasty bootlickers see this,who working hard as PM &amp; who had fun with women while being PM  #ModiInsultsIndia http://…"
600412240324395009,Mon May 18 21:26:47 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4,0,2993361559,PoonamB40929685,Poonam Bhardwaj,,True,755,308,RT @jaroabraham: I am a proud Indian and love my nation We are ashamed of ur gloating self praising #FEKU Stop disrespecting #INDIA abroad …
600412237438693376,Mon May 18 21:26:47 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3,0,261655297,NikitaaGandhir,Nikitaa G. Gandy,UNIVERSE & VSFS & GYM,True,1534,217,"RT @SirrBobby: Proved .. Education really matters ..especially when exposure is at a Global Stage !!
#ModiInsultsIndia"
600412220573364224,Mon May 18 21:26:43 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,195,0,159232554,Sanoreita,ħαмαяi α∂ħυяi кαħαηi,"Doha, Qatar",True,4435,4574,"RT @AsnaSays: We are ashamed that u represent India .It is our misfortune that u r our PM.#ModiInsultsIndia"
600412213858279425,Mon May 18 21:26:41 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,65,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,RT @farhanindian: We're ashamed of having such a cheap PM who is self obsessed #ModiInsultsIndia #WithRG
600412213526958080,Mon May 18 21:26:41 +0000 2015,#ModiInsultsIndia,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,97,0,61524466,shanmugam_18,shanmuga Pillai,India,True,179,543,"RT @FekuNama: Modi now stoops to another.low level says Indians were ashamef of being Indian until.he bacame PM

#ModiInsultsIndia http://t…"
